#Settlement Date,Settlement Period,CCGT,OIL,COAL,NUCLEAR,WIND,PS,NPSHYD,OCGT,OTHER,INTFR,INTIRL,INTNED,INTEW
2013-06-12,34,16269,0,11948,6211,2303,1038,264,0,792,994,0,546,0
2013-06-12,35,16066,0,11922,6134,2265,992,351,0,792,994,0,1000,0
2013-06-12,36,15812,0,12005,6080,2299,962,351,0,792,994,0,1000,0
2013-06-12,37,15579,0,12059,6079,2191,1008,349,0,793,994,0,804,0
2013-06-12,38,15228,0,12076,6080,2191,964,313,0,793,994,0,798,0
2013-06-12,39,14803,0,12053,6081,2211,432,162,0,793,994,0,998,0
2013-06-12,40,14046,0,12008,6098,2188,478,161,0,793,992,0,1000,0
2013-06-12,41,13396,0,12084,6233,2198,346,160,0,794,990,0,892,0
2013-06-12,42,12160,0,12063,6288,2121,472,160,0,793,990,0,888,0
2013-06-12,43,11841,0,12076,6303,2019,442,145,0,780,990,0,702,0
2013-06-12,44,11220,0,12087,6306,2000,292,144,0,790,990,0,668,0
2013-06-12,45,10115,0,11936,6302,1926,294,143,0,791,990,0,948,0
2013-06-12,46,8578,0,11558,6300,1948,176,125,0,794,992,0,946,0
2013-06-12,47,7180,0,10994,6298,1981,0,88,0,795,992,0,998,0
2013-06-12,48,5899,0,10420,6299,2021,0,88,0,793,992,0,998,0
2013-06-13,1,5494,0,10064,6308,2019,0,77,0,793,992,0,998,0
2013-06-13,2,5316,0,9544,6305,2239,0,78,0,794,992,0,998,0
2013-06-13,3,5162,0,9246,6300,2327,0,64,0,794,966,0,974,0
2013-06-13,4,5090,0,9134,6295,2437,0,63,0,794,966,0,974,0
2013-06-13,5,5117,0,8949,6180,2317,0,63,0,793,966,0,972,0
2013-06-13,6,5272,0,8843,6089,2123,0,63,0,783,966,0,972,0
2013-06-13,7,5050,0,8786,6080,2077,0,63,0,772,966,0,972,0
2013-06-13,8,4980,0,8696,6080,2133,0,63,0,750,966,0,972,0
2013-06-13,9,4983,0,8416,6074,2083,0,63,0,768,966,0,972,0
2013-06-13,10,4877,0,8000,6079,2133,0,63,0,775,966,0,972,0
2013-06-13,11,5026,0,8639,6076,2178,0,62,0,780,966,0,530,0
2013-06-13,12,5245,0,9153,6079,2279,0,59,0,781,966,0,558,0
2013-06-13,13,6772,0,9958,6077,2286,0,59,0,781,992,0,188,0
2013-06-13,14,8838,0,10129,6076,2305,0,77,0,784,992,0,186,0
2013-06-13,15,11375,0,10809,6075,2346,336,129,0,786,994,0,192,0
2013-06-13,16,13132,0,10979,6153,2394,658,139,0,784,994,0,192,0
2013-06-13,17,13991,0,11036,6278,2493,944,163,0,784,994,0,236,0
2013-06-13,18,14133,0,11207,6307,2555,806,160,0,784,994,0,236,0
2013-06-13,19,14784,0,11341,6315,2727,450,245,0,784,994,0,428,0
2013-06-13,20,14799,0,11509,6261,2776,644,268,0,784,994,0,430,0
2013-06-13,21,14842,0,11377,6147,2951,716,347,0,784,994,0,468,0
2013-06-13,22,15079,0,11215,6130,3134,684,356,0,784,994,0,470,0
2013-06-13,23,15135,0,11282,6129,3213,784,277,0,784,994,0,404,0
2013-06-13,24,15266,0,11257,6164,3291,586,250,0,784,994,0,404,0
2013-06-13,25,15323,0,11299,6196,3333,420,215,0,784,994,0,420,0
2013-06-13,26,14916,0,11325,6228,3534,288,202,0,783,994,0,420,0
2013-06-13,27,14578,0,11277,6316,3690,294,98,0,783,994,0,442,0
2013-06-13,28,14276,0,11251,6406,3594,286,85,0,783,994,0,444,0
2013-06-13,29,13950,0,11324,6516,3662,302,107,0,784,994,0,300,0
2013-06-13,30,13402,0,11392,6546,3704,366,142,0,783,994,0,300,0
2013-06-13,31,12671,0,11551,6555,3769,306,185,0,784,994,0,416,0
2013-06-13,32,12883,0,11526,6455,3949,362,180,0,783,994,0,412,0
2013-06-13,33,13079,0,11395,6418,4097,390,164,0,783,994,0,790,0
2013-06-13,34,13663,0,11238,6453,4210,312,212,0,783,994,0,786,0
2013-06-13,35,13505,0,11220,6487,4232,284,202,0,783,994,0,998,0
2013-06-13,36,12998,0,11232,6515,4157,328,193,0,783,994,0,998,0
2013-06-13,37,12330,0,11243,6536,4184,286,190,0,782,992,0,998,0
2013-06-13,38,11866,0,11235,6533,4115,380,171,0,782,992,0,1000,0
2013-06-13,39,11159,0,11494,6536,3947,444,147,0,816,992,0,1000,0
2013-06-13,40,10394,0,11572,6541,3707,728,149,0,828,992,0,1000,0
2013-06-13,41,10006,0,11678,6566,3471,382,157,0,827,992,0,998,0
2013-06-13,42,9424,0,11612,6702,3171,666,159,0,827,992,0,998,0
2013-06-13,43,9203,0,11331,6763,2914,896,142,0,828,992,0,1000,0
2013-06-13,44,9106,0,11405,6766,2777,752,156,0,828,992,0,1000,0
2013-06-13,45,8729,0,11407,6771,2615,1028,156,0,827,992,0,1000,0
2013-06-13,46,7646,0,11421,6776,2438,346,153,0,828,992,0,1000,0
2013-06-13,47,6271,0,10684,6756,2522,0,100,0,829,992,0,998,0
2013-06-13,48,5426,0,9895,6631,2568,0,100,0,827,992,0,1000,0
2013-06-14,1,5014,0,9556,6575,2713,0,100,0,828,992,0,998,0
2013-06-14,2,4777,0,9281,6567,2716,0,100,0,806,992,0,1000,0
2013-06-14,3,4679,0,9165,6579,2791,0,74,0,789,966,0,974,0
2013-06-14,4,4719,0,8974,6656,2740,0,72,0,813,966,0,974,0
2013-06-14,5,4688,0,8763,6658,2661,0,71,0,828,966,0,974,0
2013-06-14,6,4692,0,8746,6656,2401,0,71,0,828,966,0,974,0
2013-06-14,7,4649,0,8876,6664,2259,0,72,0,829,966,0,974,0
2013-06-14,8,4621,0,8796,6725,2226,0,72,0,829,968,0,974,0
2013-06-14,9,4589,0,8318,6798,2291,0,72,0,829,966,0,974,0
2013-06-14,10,4473,0,7824,6877,2301,0,72,0,828,966,0,974,0
2013-06-14,11,4686,0,8167,6930,2266,0,72,0,829,968,0,974,0
2013-06-14,12,5061,0,8778,6951,1988,0,72,0,828,966,0,974,0
2013-06-14,13,6616,0,9785,6955,1634,0,72,0,828,992,0,410,0
2013-06-14,14,8472,0,10459,6957,1498,0,86,0,828,992,0,392,0
2013-06-14,15,10485,0,10798,6959,1466,480,166,0,828,992,0,798,0
2013-06-14,16,12363,0,11265,6959,1570,464,183,0,826,994,0,794,0
2013-06-14,17,13342,0,11233,6958,1714,566,365,0,829,994,0,998,0
2013-06-14,18,13770,0,11211,6959,1760,470,370,0,827,994,0,998,0
2013-06-14,19,14011,0,11229,6969,1839,848,480,0,826,994,0,1000,0
2013-06-14,20,14082,0,11203,6984,1827,1088,475,0,827,994,0,1000,0
2013-06-14,21,14382,0,11203,6988,1963,614,456,0,827,994,0,1000,0
2013-06-14,22,14605,0,11258,6991,1887,302,450,0,828,994,0,1000,0
2013-06-14,23,14643,0,11178,6994,1921,370,469,0,827,994,0,1000,0
2013-06-14,24,14514,0,11176,7000,2061,344,467,0,827,994,0,1000,0
2013-06-14,25,14378,0,11232,7004,2227,290,426,0,828,994,0,1000,0
2013-06-14,26,14051,0,11140,7009,2205,288,318,0,827,994,0,1000,0
2013-06-14,27,13691,0,11127,7009,2183,478,146,0,827,994,0,1000,0
2013-06-14,28,13229,0,11175,6949,2366,348,132,0,828,994,0,1000,0
2013-06-14,29,12895,0,11034,6864,2493,290,137,0,827,994,0,994,0
2013-06-14,30,12472,0,10940,6841,2520,288,147,0,827,994,0,996,0
2013-06-14,31,12298,0,10903,6842,2465,294,171,0,828,994,0,798,0
2013-06-14,32,12502,0,10918,6842,2421,428,170,0,827,994,0,792,0
2013-06-14,33,12690,0,10952,6847,2404,374,184,0,828,994,0,998,0
2013-06-14,34,12920,0,10986,6848,2520,524,184,0,828,994,0,998,0
2013-06-14,35,12998,0,11006,6898,2623,402,194,0,829,994,0,998,0
2013-06-14,36,12622,0,10962,6980,2557,476,192,0,828,994,0,998,0
2013-06-14,37,12278,0,10957,7064,2611,752,206,0,829,994,0,450,0
2013-06-14,38,11975,0,10956,7070,2841,292,199,0,828,994,0,440,0
2013-06-14,39,11175,0,10886,7072,2824,428,173,0,828,994,0,630,0
2013-06-14,40,10697,0,10870,7074,2486,710,171,0,828,992,0,630,0
2013-06-14,41,10470,0,10898,7079,1999,606,169,0,828,992,0,796,0
2013-06-14,42,10110,0,10875,7082,1953,316,170,0,828,992,0,798,0
2013-06-14,43,10024,0,10780,7081,2108,372,107,0,829,992,0,582,0
2013-06-14,44,9962,0,10714,7081,2056,362,108,0,829,992,0,580,0
2013-06-14,45,9401,0,10523,7080,2188,218,108,0,827,992,0,520,0
2013-06-14,46,8304,0,10064,7080,2465,0,107,0,829,992,0,516,0
2013-06-14,47,6856,0,8996,7077,2803,0,90,0,830,846,0,822,0
2013-06-14,48,5561,0,8165,7082,3389,0,86,0,829,844,0,822,0
2013-06-15,1,4810,0,7710,7074,3464,0,78,0,829,842,0,850,0
2013-06-15,2,4142,0,7392,7083,3732,0,78,0,829,842,0,850,0
2013-06-15,3,4112,0,7457,7081,3820,0,62,0,829,842,0,850,0
2013-06-15,4,4157,0,7130,6997,3829,0,61,0,828,842,0,850,0
2013-06-15,5,4035,0,6787,6903,3819,0,61,0,829,842,0,850,0
2013-06-15,6,3956,0,6517,6870,3968,0,61,0,828,842,0,850,0
2013-06-15,7,3986,0,6615,6867,3838,0,61,0,828,842,0,850,0
2013-06-15,8,3913,0,6514,6869,3914,0,61,0,828,842,0,850,0
2013-06-15,9,3996,0,6254,6866,3818,0,61,0,828,842,0,850,0
2013-06-15,10,3886,0,5892,6873,3536,0,61,0,827,842,0,850,0
2013-06-15,11,3875,0,5912,6876,3581,0,60,0,827,842,0,850,0
2013-06-15,12,3822,0,6139,6901,3732,0,59,0,827,842,0,850,0
2013-06-15,13,4027,0,6449,6951,3674,0,59,0,827,842,0,850,0
2013-06-15,14,4093,0,6690,7064,3623,0,64,0,826,842,0,846,0
2013-06-15,15,4376,0,7052,7079,3730,0,145,0,807,988,0,1000,0
2013-06-15,16,5005,0,7988,7077,3625,220,165,0,827,992,0,1000,0
2013-06-15,17,5698,0,8888,7079,3622,292,170,0,827,992,0,1000,0
2013-06-15,18,6547,0,9400,7072,3624,402,187,0,827,994,0,1000,0
2013-06-15,19,7276,0,9953,7074,3750,482,300,0,828,994,0,1000,0
2013-06-15,20,7647,0,10155,7068,3803,294,302,0,827,994,0,1000,0
2013-06-15,21,7922,0,10247,7065,3802,312,313,0,827,994,0,1000,0
2013-06-15,22,7943,0,10216,7073,3894,292,313,0,827,994,0,1000,0
2013-06-15,23,7971,0,10175,7065,3855,314,330,0,827,994,0,1000,0
2013-06-15,24,7978,0,10154,7071,3889,306,332,0,826,994,0,1000,0
2013-06-15,25,7817,0,10119,7071,3938,320,298,0,826,994,0,1000,0
2013-06-15,26,7490,0,10106,7073,3953,352,283,0,822,994,0,1000,0
2013-06-15,27,7216,0,10058,7075,4047,318,164,0,827,994,0,1000,0
2013-06-15,28,7084,0,9657,7086,3974,310,162,0,826,994,0,1000,0
2013-06-15,29,7002,0,9319,7073,3970,298,149,0,828,994,0,1000,0
2013-06-15,30,6841,0,9275,6937,3749,364,165,0,827,994,0,1000,0
2013-06-15,31,6868,0,9283,6903,3702,318,163,0,827,994,0,1000,0
2013-06-15,32,6876,0,9341,6880,3638,310,163,0,826,994,0,1000,0
2013-06-15,33,6923,0,9582,6881,3734,364,161,0,826,994,0,1000,0
2013-06-15,34,7464,0,9853,6876,3501,376,161,0,826,994,0,1000,0
2013-06-15,35,8038,0,10032,6879,3253,362,188,0,825,994,0,1000,0
2013-06-15,36,8285,0,10185,6899,3089,330,188,0,826,994,0,1000,0
2013-06-15,37,8425,0,10190,6950,2860,380,203,0,828,994,0,1000,0
2013-06-15,38,8378,0,10202,6973,2482,550,206,0,823,994,0,1000,0
2013-06-15,39,7997,0,10207,7067,2625,294,221,0,828,994,0,1000,0
2013-06-15,40,7214,0,10157,7092,2669,290,218,0,828,990,0,1000,0
2013-06-15,41,6794,0,9972,7091,2928,324,215,0,829,990,0,1000,0
2013-06-15,42,6561,0,9664,7087,3030,350,215,0,828,992,0,1000,0
2013-06-15,43,6458,0,9640,7094,2993,330,116,0,828,990,0,1000,0
2013-06-15,44,6541,0,9760,7090,2916,366,115,0,828,990,0,1000,0
2013-06-15,45,6508,0,9753,7092,2826,436,115,0,829,990,0,1000,0
2013-06-15,46,6125,0,9428,7095,2790,152,113,0,829,992,0,1000,0
2013-06-15,47,5430,0,8906,7100,2790,0,86,0,829,894,0,856,0
2013-06-15,48,4654,0,8282,7093,2858,0,84,0,829,894,0,854,0
2013-06-16,1,3948,0,7615,7095,2763,0,84,0,822,894,0,854,0
2013-06-16,2,3792,0,6869,7087,2718,0,84,0,827,894,0,854,0
2013-06-16,3,3842,0,7178,7087,2682,0,68,0,828,894,0,852,0
2013-06-16,4,3889,0,7040,7085,2681,0,68,0,827,894,0,854,0
2013-06-16,5,3843,0,6938,6999,2618,0,68,0,828,894,0,854,0
2013-06-16,6,3907,0,7007,6911,2451,0,66,0,827,894,0,854,0
2013-06-16,7,3925,0,7026,6879,2411,0,66,0,827,894,0,854,0
2013-06-16,8,3988,0,6898,6867,2339,0,66,0,829,894,0,854,0
2013-06-16,9,3972,0,6869,6860,2243,0,65,0,813,894,0,854,0
2013-06-16,10,4054,0,6348,6846,2095,0,64,0,686,894,0,854,0
2013-06-16,11,3987,0,6299,6840,2018,0,64,0,679,894,0,854,0
2013-06-16,12,4045,0,6520,6859,1896,0,63,0,709,896,0,854,0
2013-06-16,13,4157,0,6789,6903,1931,0,63,0,812,896,0,854,0
2013-06-16,14,4310,0,6910,7001,1879,0,66,0,810,894,0,852,0
2013-06-16,15,4585,0,6959,7020,1693,0,117,0,686,992,0,950,0
2013-06-16,16,5106,0,7825,7013,1522,0,133,0,725,992,0,948,0
2013-06-16,17,6017,0,8936,7006,1358,46,134,0,717,994,0,1000,0
2013-06-16,18,6951,0,9652,6993,1065,346,152,0,715,994,0,1000,0
2013-06-16,19,8006,0,10215,6973,929,444,263,0,716,994,0,1000,0
2013-06-16,20,8873,0,10357,6956,805,708,394,0,714,994,0,1000,0
2013-06-16,21,10266,0,10238,6951,672,740,437,0,715,994,0,1000,0
2013-06-16,22,11273,0,10033,6936,610,476,437,0,714,994,0,1000,0
2013-06-16,23,11586,0,10046,6930,531,580,487,0,715,994,0,1000,0
2013-06-16,24,11700,0,10064,6926,553,768,491,0,715,994,0,1000,0
2013-06-16,25,11854,0,10073,6915,504,906,477,0,714,994,0,1000,0
2013-06-16,26,11931,0,10052,6907,538,736,468,0,717,994,0,1000,0
2013-06-16,27,11966,0,10040,6876,482,586,403,0,714,994,0,1000,0
2013-06-16,28,11949,0,10044,6853,402,338,268,0,713,994,0,1000,0
2013-06-16,29,11929,0,10036,6766,343,308,175,0,705,994,0,1000,0
2013-06-16,30,11692,0,9941,6660,360,314,174,0,669,994,0,1000,0
2013-06-16,31,11723,0,9855,6651,395,306,152,0,622,994,0,1000,0
2013-06-16,32,11748,0,9899,6648,361,484,152,0,496,994,0,1000,0
2013-06-16,33,11972,0,10130,6641,306,434,154,0,375,994,0,1000,0
2013-06-16,34,12056,0,10114,6643,307,572,186,0,377,994,0,1000,0
2013-06-16,35,11934,0,10087,6694,302,926,224,0,360,994,0,1000,0
2013-06-16,36,11750,0,10143,6794,256,976,224,0,400,994,0,1000,0
2013-06-16,37,11631,0,10188,6802,182,958,224,0,541,992,0,1000,0
2013-06-16,38,11645,0,10145,6793,121,832,223,0,633,992,0,1000,0
2013-06-16,39,11643,0,10331,6783,91,540,191,0,760,992,0,926,0
2013-06-16,40,11482,0,10303,6776,79,530,190,0,782,992,0,926,0
2013-06-16,41,11401,0,10387,6765,58,684,190,0,782,992,0,868,0
2013-06-16,42,11025,0,10465,6759,51,656,190,0,778,992,0,866,0
2013-06-16,43,11160,0,10508,6748,34,684,115,0,774,992,0,588,0
2013-06-16,44,11256,0,10522,6740,25,598,114,0,777,992,0,576,0
2013-06-16,45,10900,0,10432,6729,24,424,114,0,774,992,0,956,0
2013-06-16,46,9820,0,10190,6719,22,220,110,0,774,992,0,956,0
2013-06-16,47,8801,0,9682,6709,27,0,58,0,769,940,0,948,0
2013-06-16,48,7319,0,9456,6702,34,0,58,0,774,940,0,950,0
2013-06-17,1,7223,0,9286,6519,65,0,58,0,774,940,0,950,0
2013-06-17,2,6997,0,9221,6512,125,0,58,0,774,940,0,948,0
2013-06-17,3,6705,0,9234,6505,175,0,58,0,774,940,0,948,0
2013-06-17,4,6611,0,9246,6408,155,0,58,0,774,940,0,950,0
2013-06-17,5,6775,0,9315,6330,148,0,57,0,774,940,0,950,0
2013-06-17,6,6520,0,9195,6304,199,0,55,0,774,940,0,948,0
2013-06-17,7,6364,0,9096,6303,314,0,55,0,774,940,0,950,0
2013-06-17,8,6396,0,8987,6306,415,0,55,0,775,940,0,948,0
2013-06-17,9,6257,0,8730,6312,510,0,55,0,774,940,0,948,0
2013-06-17,10,6310,0,8156,6315,556,0,54,0,776,940,0,954,0
2013-06-17,11,6799,0,8374,6359,561,0,53,0,767,940,0,356,0
2013-06-17,12,7248,0,8420,6400,665,0,53,0,765,940,0,358,0
2013-06-17,13,8916,0,8424,6458,621,0,53,0,760,940,68,0,0
2013-06-17,14,11075,0,9218,6516,633,0,71,0,749,940,0,0,0
2013-06-17,15,14060,0,9630,6519,740,450,106,0,737,990,0,0,0
2013-06-17,16,16221,0,9736,6528,839,656,159,0,730,992,0,0,0
2013-06-17,17,17394,0,9831,6530,950,562,205,0,706,992,0,0,0
2013-06-17,18,17981,0,9811,6530,851,628,205,0,708,994,0,0,0
2013-06-17,19,18526,0,9768,6520,779,714,232,0,712,994,0,168,0
2013-06-17,20,18901,0,9715,6525,837,792,215,0,704,994,0,172,0
2013-06-17,21,18908,0,9770,6527,940,660,225,0,696,994,0,220,0
2013-06-17,22,18831,0,9940,6514,854,946,228,0,709,994,0,222,0
2013-06-17,23,18705,0,10035,6518,966,720,258,0,706,994,0,410,0
2013-06-17,24,18737,0,10096,6506,1116,700,256,0,713,994,0,416,0
2013-06-17,25,18766,0,10170,6509,1099,842,256,0,703,994,0,298,0
2013-06-17,26,18589,0,10177,6558,1078,646,255,0,709,994,0,300,0
2013-06-17,27,18488,0,10128,6582,1069,648,159,0,709,994,0,126,0
2013-06-17,28,18208,0,10100,6590,1220,522,155,0,703,994,0,126,0
2013-06-17,29,17875,0,10093,6602,1280,404,147,0,690,994,0,298,0
2013-06-17,30,17469,0,10125,6616,1319,332,132,1,694,994,0,302,0
2013-06-17,31,17063,0,10128,6613,1359,320,98,32,692,994,0,490,0
2013-06-17,32,17379,0,10140,6622,1390,354,98,0,708,994,0,488,0
2013-06-17,33,17701,0,10116,6623,1398,336,124,0,709,994,0,814,0
2013-06-17,34,18006,0,10199,6630,1433,434,130,0,704,994,0,812,0
2013-06-17,35,18010,0,10208,6641,1382,444,161,0,701,994,0,998,0
2013-06-17,36,17563,0,10154,6650,1391,364,181,0,702,994,0,1000,0
2013-06-17,37,17004,0,10007,6676,1462,330,181,0,705,994,0,998,0
2013-06-17,38,16381,0,9943,6687,1489,388,182,0,702,994,0,998,0
2013-06-17,39,15541,0,9954,6704,1470,600,194,0,705,994,0,998,0
2013-06-17,40,14668,0,10021,6712,1512,542,194,0,709,994,0,998,0
2013-06-17,41,14400,0,10047,6713,1553,440,194,0,703,994,0,822,0
2013-06-17,42,13494,0,9848,6716,1580,524,179,0,714,994,0,820,0
2013-06-17,43,13282,0,9759,6592,1592,712,123,0,713,994,0,694,0
2013-06-17,44,13157,0,9807,6545,1441,438,121,0,702,994,0,650,0
2013-06-17,45,12672,0,9837,6516,1308,434,121,0,704,994,0,1000,0
2013-06-17,46,10927,0,9691,6524,1501,44,120,0,706,994,0,1000,0
2013-06-17,47,8834,0,9704,6514,1589,8,97,0,710,994,0,950,0
2013-06-17,48,6867,0,9542,6516,1571,12,90,0,709,994,0,948,0
2013-06-18,1,6058,0,9655,6521,1387,0,89,0,708,994,0,998,0
2013-06-18,2,5801,0,9666,6535,1364,0,57,0,718,994,0,998,0
2013-06-18,3,5542,0,9628,6555,1368,0,56,0,700,994,0,998,0
2013-06-18,4,5399,0,9603,6625,1383,0,55,0,723,994,0,998,0
2013-06-18,5,5343,0,9489,6732,1346,0,55,0,726,994,0,998,0
2013-06-18,6,5242,0,9343,6786,1161,0,55,0,681,994,0,998,0
2013-06-18,7,5588,0,9270,6731,932,0,54,0,684,994,0,998,0
2013-06-18,8,5734,0,9353,6626,814,0,54,0,710,994,0,998,0
2013-06-18,9,5699,0,9269,6638,779,0,53,0,705,994,0,998,0
2013-06-18,10,5351,0,9288,6639,635,0,53,0,695,994,0,998,0
2013-06-18,11,5673,0,9496,6636,638,0,53,0,719,994,0,654,0
2013-06-18,12,6107,0,9459,6634,690,0,52,0,724,994,0,742,0
2013-06-18,13,8263,0,9353,6626,693,0,51,0,723,946,54,0,0
2013-06-18,14,11466,0,9485,6628,572,0,56,0,724,944,0,0,0
2013-06-18,15,14646,0,9507,6651,452,288,82,0,698,994,0,142,0
2013-06-18,16,16652,0,9952,6683,376,470,80,0,724,994,0,146,0
2013-06-18,17,17605,0,10051,6695,346,572,81,0,724,994,0,532,0
2013-06-18,18,18399,0,9882,6697,330,374,109,0,723,994,0,540,0
2013-06-18,19,19051,0,9614,6699,377,482,190,0,724,994,0,440,0
2013-06-18,20,19034,0,9496,6712,421,554,195,0,724,994,0,440,0
2013-06-18,21,19361,0,9693,6721,410,284,213,0,723,706,0,404,0
2013-06-18,22,19439,0,9846,6736,416,280,231,0,723,690,0,404,0
2013-06-18,23,19152,0,9819,6787,431,430,323,0,723,994,0,454,0
2013-06-18,24,19259,0,9816,6813,419,412,405,0,723,994,0,456,0
2013-06-18,25,19345,0,9925,6818,406,470,407,0,723,994,0,332,0
2013-06-18,26,19227,0,10055,6828,348,496,394,0,723,994,0,332,0
2013-06-18,27,19168,0,10011,6842,396,652,207,0,716,994,0,276,0
2013-06-18,28,19040,0,10064,6845,411,528,189,0,714,994,0,276,0
2013-06-18,29,19138,0,10023,6837,387,504,175,0,711,994,0,266,0
2013-06-18,30,19136,0,9993,6772,397,424,174,0,717,994,0,266,0
2013-06-18,31,19288,0,9993,6647,384,418,143,0,720,994,0,252,0
2013-06-18,32,19477,0,9927,6632,355,718,275,0,717,994,0,252,0
2013-06-18,33,19895,0,9878,6640,365,474,308,0,718,994,0,450,0
2013-06-18,34,20032,0,9891,6657,450,554,336,0,718,994,0,448,0
2013-06-18,35,19716,0,9837,6661,538,456,353,0,718,994,0,818,0
2013-06-18,36,19599,0,9728,6661,485,508,351,0,718,996,0,820,0
2013-06-18,37,19410,0,9705,6657,487,466,260,0,718,996,0,670,0
2013-06-18,38,18809,0,9655,6671,425,368,190,0,720,994,0,666,0
2013-06-18,39,17681,0,9698,6680,414,424,180,0,719,994,0,830,0
2013-06-18,40,17114,0,9686,6686,336,496,181,0,721,994,0,830,0
2013-06-18,41,16834,0,9789,6696,313,338,166,0,717,994,0,454,0
2013-06-18,42,15960,0,9877,6704,320,342,141,0,717,994,0,450,0
2013-06-18,43,15697,0,9957,6705,331,498,97,0,719,994,0,144,0
2013-06-18,44,15476,0,9856,6707,291,294,111,0,720,994,0,144,0
2013-06-18,45,14959,0,9720,6711,316,368,96,0,711,994,0,274,0
2013-06-18,46,13580,0,9694,6716,390,62,96,0,681,996,0,276,0
2013-06-18,47,10398,0,9889,6727,382,32,83,0,712,994,0,776,0
2013-06-18,48,8916,0,9464,6736,351,0,82,0,718,994,0,782,0
2013-06-19,1,8275,0,9010,6746,318,0,53,0,723,994,0,998,0
2013-06-19,2,7531,0,9303,6763,300,0,49,0,718,994,0,998,0
2013-06-19,3,7387,0,9413,6776,294,0,48,0,718,994,0,1000,0
2013-06-19,4,7309,0,9304,6848,278,0,46,0,724,994,0,998,0
2013-06-19,5,7084,0,9271,6992,265,0,45,0,719,994,0,998,0
2013-06-19,6,6935,0,9111,7023,236,0,44,0,725,994,0,998,0
2013-06-19,7,7125,0,9150,7025,246,0,44,0,705,946,0,998,0
2013-06-19,8,7132,0,9158,7022,230,0,44,0,711,950,0,998,0
2013-06-19,9,6748,0,9180,7021,271,0,43,0,719,994,0,980,0
2013-06-19,10,6520,0,9139,7023,313,0,42,0,719,994,0,972,0
2013-06-19,11,7030,0,9222,7020,362,0,42,0,765,994,0,334,0
2013-06-19,12,7389,0,9297,7022,323,0,41,0,766,994,0,364,0
2013-06-19,13,9307,0,9698,7025,305,0,41,0,772,828,0,0,0
2013-06-19,14,11730,0,9925,7030,358,0,48,0,762,994,0,0,0
2013-06-19,15,15098,0,10070,7028,380,194,84,0,766,994,0,0,0
2013-06-19,16,17173,0,10104,7026,352,314,85,0,770,994,0,0,0
2013-06-19,17,18597,0,10065,7021,405,426,82,0,772,994,0,0,0
2013-06-19,18,19335,0,10023,7020,450,284,86,0,771,994,0,0,0
2013-06-19,19,19701,0,10076,7020,521,476,154,0,771,994,0,0,0
2013-06-19,20,19798,0,10124,7018,450,598,179,0,772,996,0,0,0
2013-06-19,21,19649,0,10133,7044,486,502,346,0,771,994,0,0,0
2013-06-19,22,19585,0,10211,7056,495,458,344,0,770,994,0,0,0
2013-06-19,23,19544,0,10194,7081,571,450,329,0,772,994,0,0,0
2013-06-19,24,19531,0,10224,7087,600,468,294,0,771,994,0,0,0
2013-06-19,25,19654,0,10198,7086,621,474,294,0,769,994,0,0,0
2013-06-19,26,19470,0,10191,7092,806,436,262,0,770,994,0,0,0
2013-06-19,27,19117,0,10226,7089,942,438,166,0,772,994,0,0,0
2013-06-19,28,18933,0,10278,7070,853,468,119,0,769,994,0,0,0
2013-06-19,29,18915,0,10339,7063,868,420,112,0,771,994,0,0,0
2013-06-19,30,18916,0,10345,6994,923,328,118,0,771,994,0,0,0
2013-06-19,31,18418,0,10437,6863,1083,532,90,0,770,994,0,0,0
2013-06-19,32,18578,0,10428,6839,1227,606,82,0,768,994,0,0,0
2013-06-19,33,18477,0,10569,6840,1271,522,67,0,771,994,0,0,0
2013-06-19,34,18773,0,10631,6836,1194,656,117,0,772,994,0,0,0
2013-06-19,35,18686,0,10618,6830,1219,380,109,0,773,994,0,308,0
2013-06-19,36,18020,0,10580,6845,1243,324,89,0,772,994,0,316,0
2013-06-19,37,17249,0,10591,6852,1185,522,87,0,773,994,0,364,0
2013-06-19,38,16588,0,10672,6949,1114,330,85,0,773,994,0,364,0
2013-06-19,39,15670,0,10771,7056,1032,324,81,0,773,994,0,590,0
2013-06-19,40,14916,0,10781,7065,953,480,81,0,773,994,0,596,0
2013-06-19,41,14545,0,10897,7074,781,592,82,0,774,994,0,402,0
2013-06-19,42,13998,0,11012,7080,689,394,93,0,773,994,0,400,0
2013-06-19,43,13518,0,10949,7084,554,664,73,0,772,994,0,388,0
2013-06-19,44,13108,0,10974,7085,518,598,71,0,772,994,0,354,0
2013-06-19,45,12135,0,10993,7082,501,852,71,0,773,994,0,970,0
2013-06-19,46,10953,0,10939,7092,474,282,71,0,772,994,0,1000,0
2013-06-19,47,9437,0,10660,7097,496,0,54,0,740,994,0,1000,0
2013-06-19,48,7442,0,10623,7102,615,0,54,0,743,994,0,1000,0
2013-06-20,1,6494,0,10459,7104,558,0,54,0,744,994,0,956,0
2013-06-20,2,6543,0,10395,7100,552,0,53,0,742,994,0,954,0
2013-06-20,3,6681,0,10323,7104,614,0,41,0,733,994,0,1000,0
2013-06-20,4,6520,0,10364,7099,523,0,41,0,734,994,0,998,0
2013-06-20,5,6222,0,10301,7102,517,0,41,0,733,994,0,1000,0
2013-06-20,6,6274,0,9956,7096,451,0,41,0,734,994,0,1000,0
2013-06-20,7,6508,0,9714,7092,363,0,41,0,733,994,0,1000,0
