BM Units Registered with Central Registration Agency 
 
BM Unit ID,BMU Name,Party Name,Party ID,BMU Type,NGC BMU Name,GSP Group Id,GSP Group Name,Trading Unit Name,Prod/Cons Flag,Prod/Cons Status,TLF,GC,DC,CALF,BMCAIC,BMCAEC,Exempt Export Flag,Base TU Flag,FPN Flag,Interconnector Id,Effective From, Manual Credit Qualifying Flag, Credit Qualifying Status
I_IFD-CARE1,"UKEXPORT","Cargill PLC",CARGILL,I,"IFD-CARE1",,"","",C,C,0,0,-260,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-CGML1,"CGMLDEM","Citigroup Global Markets Ltd",CGML2007,I,"IFD-CGML1",,"","",C,C,0,0,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-CNRE1,"I_IFD-CNRE1","Compagnie Nationale du Rhone",CNRP,I,"IFD-CNRE1",,"","",C,C,0,0,-500,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-DBNK1,"DB_IFA Demand BM Unit","Deutsche Bank AG London",DB,I,"IFD-DBNK1",,"","",C,C,0,0,-2000,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-DSKC1,"DANSKEDE","Danske Commodities A/S",DANSKE,I,"IFD-DSKC1",,"","",C,C,0,0,-400,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-ECCA1,"ECC-XB-CONSUMPTION","ECC AG",ECC,I,"IFD-ECCA1",,"","",C,C,0,0,-2000,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-EDFT1,"EDFTD","EDF TRADING LIMITED",EDFT,I,"IFD-EDFT1",,"","",C,C,0,0,-500,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-EDMK1,"Energidk_D","Energi Danmark A/S",ENERGIDK,I,"IFD-EDMK1",,"","",C,C,0,0,-200,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-EGEN1,"ENDEGENG-RTE","ENDESA GENERACION SAU",ENDE0871,I,"IFD-EGEN1",,"","",C,C,0,0,-200,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-EGLE1,"EGL Consumption","EG LAUFENBURG",EGL,I,"IFD-EGLE1",,"","",C,C,0,0,-500,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-ELEE1,"DELECBEL","Electrabel SA",ELECBEL,I,"IFD-ELEE1",,"","",C,C,0,0,-300,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-ENET1,"I_IFD-ENET1","Eneco Energy Trade",ENECOUK,I,"IFD-ENET1",,"","",C,C,0,0,-50,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-EOET1,"IFD-EOET1","E.ON Global Commodities SE",EONETRAD,I,"IFD-EOET1",,"","",C,C,0,0,-510,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-FPCD1,"IFD-FPCD1","Freepoint Commodities Europe",FREEPNT,I,"IFD-FPCD1",,"","",C,C,0,0,-150,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-GASE1,"IFA_C","GDF SUEZ Trading",GASELYS,I,"IFD-GASE1",,"","",C,C,0,0,-500,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-GAZP1,"GAZPROMD","GAZPROM MARKETING & TRADING LD",GAZPROM,I,"IFD-GAZP1",,"","",C,C,0,0,-500,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-GDFE1,"GDFE","GDF SUEZ Marketing Ltd",RWETDL,I,"IFD-GDFE1",,"","",C,C,0,0,-100,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-IBER1,"IBERGEN EXPORT","Iberdrola Generacion S.A.U.",IBERGEN,I,"IFD-IBER1",,"","",C,C,0,0,-102,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-INNE1,"IOG FRANCE EXPORT","RWE NPOWER PLC",INNOGY01,I,"IFD-INNE1",,"","",C,C,0,0,-2000,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-JPMS1,"I_IFD-JPMS1","JP Morgan Securities Plc",JPMSL,I,"IFD-JPMS1",,"","",C,C,0,0,-500,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-JPMV1,"I_IFD-JPMV1","JPMorgan Ventures Energy Corp",JPMVEC,I,"IFD-JPMV1",,"","",C,C,0,0,-500,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-MCRA1,"IFDMCRA1","Mercuria Energy Trading SA",METSA,I,"IFD-MCRA1",,"","",C,C,0,0,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-MKFT1,"MAKUK export","Markedskraft ASA",MAKUK,I,"IFD-MKFT1",,"","",C,C,0,0,-300,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-MSCG1,"MSCGI Con","Morgan Stanley",MSCGI,I,"IFD-MSCG1",,"","",C,C,0,0,-200,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-NBCF1,"NCFL_IC_DEM","Noble Clean Fuels Limited",NOBLE,I,"IFD-NBCF1",,"","",C,C,0,0,-200,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-NEAS1,"IFANEASDEM","NEAS Energy A/S",NEAS,I,"IFD-NEAS1",,"","",C,C,0,0,-2000,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFD-SETL1,"CONSUMPTION BMU","Shell Energy Trading Limited",SHELL2,I,"IFD-SETL1",,"","",C,C,0,0,-2000,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-SPEM1,"IFD-SPEM1","SP Energy Management Ltd",SPOWER02,I,"IFD-SPEM1",,"","",C,C,0,0,-2000,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-STAT1,"STATKRAFT_UK_FRANCE EXPORT","Statkraft Markets Gmbh",STATKRA1,I,"IFD-STAT1",,"","",C,C,0,0,-400,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-TFEE1,"D-TFEE","Total Gas & Power Ltd",TFEGP,I,"IFD-TFEE1",,"","",C,C,0,0,-2000,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-VSAL1,"FPNC","VITOL SA",VITOLSA,I,"IFD-VSAL1",,"","",C,C,0,0,-500,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFD-VTFS1,"IFD-VTFS1","Vattenfall Energy Trading",VTS,I,"IFD-VTFS1",,"","",C,C,0,0,-2000,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-ACCE1,"ACC INTERCON","Centrica Energy Limited",ACCORD,I,"IFG-ACCE1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-ARON1,"IFG-ARON1","J.Aron & Company",JARON,I,"IFG-ARON1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-AXIE1,"AXIA FRENCH GEN","Merrill Lynch Commodities LTD",ENTERGY,I,"IFG-AXIE1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-AXPO1,"IFG-AXPO1","AXPO UK LIMITED",EGLUK,I,"IFG-AXPO1",,"","",P,P,0,100,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-BARB1,"IFG-BARB1","Barclays Bank plc",BARCAP,I,"IFG-BARB1",,"","",P,P,0,1500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-BKWE1,"IFG-BKWE1","BKW FMB Energie AG",BKW,I,"IFG-BKWE1",,"","",P,P,0,1500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-BNPS1,"BNP Paribas UK Import","BNP Paribas",BNPP,I,"IFG-BNPS1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-BPGE1,"I_IFG-BPGE1","BP Gas Marketing Limited",BPGAS,I,"IFG-BPGE1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-CARE1,"UKIMPORT","Cargill PLC",CARGILL,I,"IFG-CARE1",,"","",P,P,0,260,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-CGML1,"CGMLGEN","Citigroup Global Markets Ltd",CGML2007,I,"IFG-CGML1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-CNRE1,"I_IFG-CNRE1","Compagnie Nationale du Rhone",CNRP,I,"IFG-CNRE1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-DBNK1,"DB_IFA Generation BM Unit","Deutsche Bank AG London",DB,I,"IFG-DBNK1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-DSKC1,"DANSKEGE","Danske Commodities A/S",DANSKE,I,"IFG-DSKC1",,"","",P,P,0,400,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-ECCA1,"ECC-XB-PRODUCTION","ECC AG",ECC,I,"IFG-ECCA1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-EDFT1,"EDFTG","EDF TRADING LIMITED",EDFT,I,"IFG-EDFT1",,"","",P,P,0,684,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-EDMK1,"Energidk_G","Energi Danmark A/S",ENERGIDK,I,"IFG-EDMK1",,"","",P,P,0,200,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-EGEN1,"ENDEGERTE-NG","ENDESA GENERACION SAU",ENDE0871,I,"IFG-EGEN1",,"","",P,P,0,200,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-EGLE1,"EGL Production","EG LAUFENBURG",EGL,I,"IFG-EGLE1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-ELEE1,"IELECBEL","Electrabel SA",ELECBEL,I,"IFG-ELEE1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-ENET1,"I_IFG-ENET1","Eneco Energy Trade",ENECOUK,I,"IFG-ENET1",,"","",P,P,0,50,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-EOET1,"IFG-EOET1","E.ON Global Commodities SE",EONETRAD,I,"IFG-EOET1",,"","",P,P,0,510,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-FPCD1,"IFG-FPCD1","Freepoint Commodities Europe",FREEPNT,I,"IFG-FPCD1",,"","",P,P,0,150,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-GASE1,"IFA_P","GDF SUEZ Trading",GASELYS,I,"IFG-GASE1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-GAZP1,"GAZPROMG","GAZPROM MARKETING & TRADING LD",GAZPROM,I,"IFG-GAZP1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-GDFE1,"GDFI","GDF SUEZ Marketing Ltd",RWETDL,I,"IFG-GDFE1",,"","",P,P,0,200,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-IBER1,"IBERGEN IMPORT","Iberdrola Generacion S.A.U.",IBERGEN,I,"IFG-IBER1",,"","",P,P,0,102,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-INNE1,"IOG FRANCE IMPORT","RWE NPOWER PLC",INNOGY01,I,"IFG-INNE1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-JPMS1,"I_IFG-JPMS1","JP Morgan Securities Plc",JPMSL,I,"IFG-JPMS1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-JPMV1,"I_IFG-JPMV1","JPMorgan Ventures Energy Corp",JPMVEC,I,"IFG-JPMV1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-MCRA1,"IFGMCRA1","Mercuria Energy Trading SA",METSA,I,"IFG-MCRA1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-MKFT1,"MAKUK import","Markedskraft ASA",MAKUK,I,"IFG-MKFT1",,"","",P,P,0,300,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-MSCG1,"MSCGI Prod","Morgan Stanley",MSCGI,I,"IFG-MSCG1",,"","",P,P,0,200,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-NBCF1,"NCFL_IC_GEN","Noble Clean Fuels Limited",NOBLE,I,"IFG-NBCF1",,"","",P,P,0,200,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-NEAS1,"IFANEASGEN","NEAS Energy A/S",NEAS,I,"IFG-NEAS1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,F,F
I_IFG-SETL1,"PRODUCTION BMU","Shell Energy Trading Limited",SHELL2,I,"IFG-SETL1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-SPEM1,"IFG-SPEM1","SP Energy Management Ltd",SPOWER02,I,"IFG-SPEM1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-STAT1,"STATKRAFT_UK_FRANCE IMPORT","Statkraft Markets Gmbh",STATKRA1,I,"IFG-STAT1",,"","",P,P,0,400,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-TFEE1,"G-TFEE","Total Gas & Power Ltd",TFEGP,I,"IFG-TFEE1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-VSAL1,"FPNP","VITOL SA",VITOLSA,I,"IFG-VSAL1",,"","",P,P,0,500,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IFG-VTFS1,"IFG-VTFS1","Vattenfall Energy Trading",VTS,I,"IFG-VTFS1",,"","",P,P,0,2000,0,0,0,0,F,F,T,FRANCE,01/09/13,,F
I_IID-BDGS1,"IID-BDGS1","Bord Gais Energy",BGENERGY,I,"IID-BDGS1",,"","",C,C,0,0,-530,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IID-DSKC1,"DANSKEDE - EWIC","Danske Commodities A/S",DANSKE,I,"IID-DSKC1",,"","",C,C,0,0,-300,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IID-EGEN1,"SCOTEGE-IRL","ENDESA GENERACION SAU",ENDE0871,I,"IID-EGEN1",,"","",C,C,0,0,-200,0,0,0,F,F,T,EWIC,18/09/13,F,F
I_IID-ELTR1,"EETL EWIC Exports BMU","ElectroRoute Energy Trading",ELECTRO,I,"IID-ELTR1",,"","",C,C,0,0,-500,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IID-ESBI1,"ESBIGT-D-EWIC","ESBIG Trading Ltd",ESBIGT,I,"IID-ESBI1",,"","",C,C,0,0,-500,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IID-RWES1,"RWEST East West Export","RWE Supply and Trading GmbH",RWE,I,"IID-RWES1",,"","",C,C,0,0,-500,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IID-SSES1,"SSE EWIC Export","SSE Energy Supply Limited",SSE,I,"IID-SSES1",,"","",C,C,0,0,-50,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IID-STAT1,"STATKRAFT EWIC EXPORT","Statkraft Markets Gmbh",STATKRA1,I,"IID-STAT1",,"","",C,C,0,0,-530,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IID-VESL1,"EWIC Dem BM Unit VESL","VIRIDIAN ENERGY SUPPLY LTD",VESL,I,"IID-VESL1",,"","",C,C,0,0,-500,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IIG-BDGS1,"IIG-BDGS1","Bord Gais Energy",BGENERGY,I,"IIG-BDGS1",,"","",P,P,0,500,0,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IIG-DSKC1,"DANSKEGE - EWIC","Danske Commodities A/S",DANSKE,I,"IIG-DSKC1",,"","",P,P,0,300,0,0,0,0,F,F,F,EWIC,01/09/13,F,F
I_IIG-EGEN1,"IRLEGE-SCOT","ENDESA GENERACION SAU",ENDE0871,I,"IIG-EGEN1",,"","",P,P,0,200,0,0,0,0,F,F,T,EWIC,18/09/13,F,F
I_IIG-ELTR1,"EETL EWIC Imports BMU","ElectroRoute Energy Trading",ELECTRO,I,"IIG-ELTR1",,"","",P,P,0,530,0,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IIG-ESBI1,"ESBIGT-G-EWIC","ESBIG Trading Ltd",ESBIGT,I,"IIG-ESBI1",,"","",P,P,0,500,0,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IIG-RWES1,"RWEST East West Import","RWE Supply and Trading GmbH",RWE,I,"IIG-RWES1",,"","",P,P,0,500,0,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IIG-SSES1,"SSE EWIC Import","SSE Energy Supply Limited",SSE,I,"IIG-SSES1",,"","",P,P,0,50,0,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IIG-STAT1,"STATKRAFT EWIC IMPORT","Statkraft Markets Gmbh",STATKRA1,I,"IIG-STAT1",,"","",P,P,0,1030,0,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IIG-VESL1,"EWIC Gen BM Unit VESL","VIRIDIAN ENERGY SUPPLY LTD",VESL,I,"IIG-VESL1",,"","",P,P,0,500,0,0,0,0,F,F,T,EWIC,01/09/13,F,F
I_IMD-BDGS1,"IMD-BDGS1","Bord Gais Energy",BGENERGY,I,"IMD-BDGS1",,"","",C,C,0,0,-500,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMD-DSKC1,"DANSKEDE-MOYLE","Danske Commodities A/S",DANSKE,I,"IMD-DSKC1",,"","",C,C,0,0,-200,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMD-EGEN1,"ENDEGESCOT-IRL","ENDESA GENERACION SAU",ENDE0871,I,"IMD-EGEN1",,"","",C,C,0,0,-200,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMD-ELTR1,"EETL Moyle Exports BMU","ElectroRoute Energy Trading",ELECTRO,I,"IMD-ELTR1",,"","",C,C,0,0,-500,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMD-ESBE1,"ESBIE_EW","ESB Independent Energy (NI)",ESBIENI,I,"IMD-ESBE1",,"","",C,C,0,0,-180,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMD-ESBI1,"ESBIGT-D-MOYLE","ESBIG Trading Ltd",ESBIGT,I,"IMD-ESBI1",,"","",C,C,0,0,-500,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMD-NIRE1,"PPB_IMD","Northern Ireland Electricity",NIEPPB,I,"IMD-NIRE1",,"","",C,C,0,0,0,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMD-PRNI1,"POWERNI_GBEXPORT","NIE Energy Ltd",POWERNI,I,"IMD-PRNI1",,"","",C,C,0,0,-450,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMD-RWEM1,"MOYLE-I","RWE NPOWER PLC",INNOGY01,I,"IMD-RWEM1",,"","",C,C,0,0,-150,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMD-RWES1,"RWEST Moyle Export","RWE Supply and Trading GmbH",RWE,I,"IMD-RWES1",,"","",C,C,0,0,-450,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMD-SPEM1,"IMD-SPEM1","SP Energy Management Ltd",SPOWER02,I,"IMD-SPEM1",,"","",C,C,0,0,-80,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMD-SSTH1,"Moyle Exports","SSE Energy Supply Limited",SSE,I,"IMD-SSTH1",,"","",C,C,0,0,-65,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMD-STAT1,"STATKRAFT MOYLE EXPORT","Statkraft Markets Gmbh",STATKRA1,I,"IMD-STAT1",,"","",C,C,0,0,-450,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMD-VESL1,"VIRIMP","VIRIDIAN ENERGY SUPPLY LTD",VESL,I,"IMD-VESL1",,"","",C,C,0,0,-20,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMG-BDGS1,"IMG-BDGS1","Bord Gais Energy",BGENERGY,I,"IMG-BDGS1",,"","",P,P,0,500,0,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMG-DSKC1,"DANSKEGE-MOYLE","Danske Commodities A/S",DANSKE,I,"IMG-DSKC1",,"","",P,P,0,200,0,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMG-EGEN1,"ENDEGEIRL-SCOT","ENDESA GENERACION SAU",ENDE0871,I,"IMG-EGEN1",,"","",P,P,0,200,0,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMG-ELTR1,"EETL Moyle Imports BMU","ElectroRoute Energy Trading",ELECTRO,I,"IMG-ELTR1",,"","",P,P,0,450,0,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMG-ESBE1,"ESBIE_WE","ESB Independent Energy (NI)",ESBIENI,I,"IMG-ESBE1",,"","",P,P,0,80,0,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMG-ESBI1,"ESBIGT-G-MOYLE","ESBIG Trading Ltd",ESBIGT,I,"IMG-ESBI1",,"","",P,P,0,500,0,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMG-NIRE1,"PPB_IMG","Northern Ireland Electricity",NIEPPB,I,"IMG-NIRE1",,"","",P,P,0,0,0,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMG-PRNI1,"POWERNI_GBIMPORT","NIE Energy Ltd",POWERNI,I,"IMG-PRNI1",,"","",P,P,0,295,0,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMG-RWEM1,"MOYLE-E","RWE NPOWER PLC",INNOGY01,I,"IMG-RWEM1",,"","",P,P,0,0,0,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMG-RWES1,"RWEST Moyle Import","RWE Supply and Trading GmbH",RWE,I,"IMG-RWES1",,"","",P,P,0,295,0,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMG-SPEM1,"IMG-SPEM1","SP Energy Management Ltd",SPOWER02,I,"IMG-SPEM1",,"","",P,P,0,500,0,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMG-SSTH1,"Moyle Imports","SSE Energy Supply Limited",SSE,I,"IMG-SSTH1",,"","",P,P,0,0,0,0,0,0,F,F,T,MOYLE,01/09/13,,F
I_IMG-STAT1,"STATKRAFT MOYLE IMPORT","Statkraft Markets Gmbh",STATKRA1,I,"IMG-STAT1",,"","",P,P,0,300,0,0,0,0,F,F,T,MOYLE,01/09/13,F,F
I_IMG-VESL1,"VIREXP","VIRIDIAN ENERGY SUPPLY LTD",VESL,I,"IMG-VESL1",,"","",P,P,0,0,0,0,0,0,F,F,T,MOYLE,01/09/13,,F
M_ACTLLU_C,"LU Acton Lane Supply","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,0,-14,.5512,-7.717,0,F,F,F,,01/09/13,,F
M_CAS-BEU01,"Beauly Cascade","SSE Generation Ltd",SSEGEN,T,"CAS-BEU01",,"","",,P,0,97.1,0,.4,0,38.84,F,F,T,,01/09/13,,T
M_CAS-CLU01,"Clunie Cascade","SSE Generation Ltd",SSEGEN,T,"CAS-CLU01",,"","",,P,0,76.2,0,.4,0,30.48,F,F,T,,01/09/13,,T
M_CAS-CON01,"Conon Cascade","SSE Generation Ltd",SSEGEN,T,"CAS-CON01",,"","",,P,0,86.46,0,.4,0,34.584,F,F,T,,01/09/13,,T
M_CAS-GAR01,"Garry Cascade","SSE Generation Ltd",SSEGEN,T,"CAS-GAR01",,"","",,P,0,38.05,0,.4,0,15.22,F,F,T,,01/09/13,,T
M_CAS-KIL01,"Killin Cascade","SSE Generation Ltd",SSEGEN,T,"CAS-KIL01",,"","",,P,0,60,0,.4,0,24,F,F,T,,01/09/13,,T
M_CAS-MOR01,"Moriston Cascade","SSE Generation Ltd",SSEGEN,T,"CAS-MOR01",,"","",,P,0,76.72,0,.4,0,30.688,F,F,T,,01/09/13,,T
M_GRTO,"BS Grangetown Supply","EDF Energy Customers PLC",LENCO,T,"",,"","",,C,0,50,-60,0,0,0,F,F,F,,01/09/13,,F
M_SLOY-1,"Sloy G1","SSE Generation Ltd",SSEGEN,T,"SLOY-1",,"","",,P,0,40,0,.4,0,16,F,F,T,,01/09/13,,T
M_SLOY-4,"Sloy G4","SSE Generation Ltd",SSEGEN,T,"SLOY-4",,"","",,P,0,32.5,0,.4,0,13,F,F,T,,01/09/13,,T
M_TEMP,"BOC Brinsworth Supply","GDF SUEZ Marketing Ltd",RWETDL,T,"",,"","",,C,0,0,-22,.7026,-15.457,0,F,F,F,,01/09/13,,F
T_ABTH7,"Aberthaw main unit 7","RWE NPOWER PLC",INNOGY01,T,"ABTH7",,"","Aberthaw B Power Station",,P,0,545,-18,.4,-7.2,218,F,F,T,,01/09/13,,T
T_ABTH7G,"Aberthaw aux unit 7","RWE NPOWER PLC",INNOGY01,T,"ABTH7G",,"","Aberthaw B Power Station",,P,0,19,0,.4,0,7.6,F,F,T,,01/09/13,,T
T_ABTH8,"Aberthaw main unit 8","RWE NPOWER PLC",INNOGY01,T,"ABTH8",,"","Aberthaw B Power Station",,P,0,545,-18,.4,-7.2,218,F,F,T,,01/09/13,,T
T_ABTH8G,"Aberthaw aux unit 8","RWE NPOWER PLC",INNOGY01,T,"ABTH8G",,"","Aberthaw B Power Station",,P,0,19,0,.4,0,7.6,F,F,T,,01/09/13,,T
T_ABTH9,"Aberthaw main unit 9","RWE NPOWER PLC",INNOGY01,T,"ABTH9",,"","Aberthaw B Power Station",,P,0,545,-18,.4,-7.2,218,F,F,T,,01/09/13,,T
T_ABTH9G,"Aberthaw aux unit 9","RWE NPOWER PLC",INNOGY01,T,"ABTH9G",,"","Aberthaw B Power Station",,P,0,19,0,.4,0,7.6,F,F,T,,01/09/13,,T
T_ABTHD,"Aberthaw station demand","RWE NPOWER PLC",INNOGY01,T,"",,"","Aberthaw B Power Station",,P,0,20,-49.8,.6004,-29.9,12.008,F,F,F,,01/09/13,,F
T_ANGLD-1,"Anglesey Aluminium Demand","SSE Energy Supply Limited",SSE,T,"ANGLD-1",,"","Wylfa Power Station",,P,0,0,-4,.7767,-3.107,0,F,F,F,,01/09/13,,F
T_ANSUW-1,"An Suidhe 1","Npower Limited",NPOWER01,T,"ANSUW-1",,"","",C,C,0,19.44,0,.4,0,7.776,T,F,T,,01/09/13,F,T
T_ARCHW-1,"Arecleoch","SP Renewables (UK) Limited",SPCRE01,T,"ARCHW-1",,"","",,P,0,120,-20,.4,-8,48,F,F,T,,01/09/13,F,T
T_BAGE-1,"BAGE-1","Baglan Operations Ltd",BAGLAN,T,"BAGE-1",,"","BAGLAN TRADING UNIT",,P,0,540,-15,.4,-6,216,F,F,T,,01/09/13,,T
T_BAGE-2,"BAGE-2","Baglan Operations Ltd",BAGLAN,T,"BAGE-2",,"","BAGLAN TRADING UNIT",,P,0,35,-15,.4,-6,14,F,F,T,,01/09/13,,T
T_BAGED-1,"Baglan Energy Park","Baglan Operations Ltd",BAGLAN,T,"BAGED-1",,"","BAGLAN TRADING UNIT",,P,0,0,-10,.8226,-8.226,0,F,F,F,,01/09/13,,F
T_BAGTD-1,"T_BAGTD-1","British Energy Direct Ltd",BEDL001,T,"BAGTD-1",,"","",,C,0,0,-10,.2047,-2.047,0,F,F,T,,01/09/13,F,F
